,DATE,AAPL,ABMD,ABT,ADBE,ADM,ADSK,AEP,AFL,AIG,AJG,ALK,AMAT,AMGN,AON,APA,APD,ATO,AVY,AXP,BA,BAC,BAX,BBY,BDX,BEN,BK,BKR,BLL,BMY,C,CAG,CAT,CERN,CI,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CNP,COO,COP,CPB,CTAS,CTL,CVS,CVX,D,DD,DE,DHR,DIS,DOV,DRE,DTE,DUK,ECL,ED,EFX,EIX,EOG,ES,ETN,ETR,EXPD,F,FAST,FDX,FISV,FITB,FMC,FRT,GD,GE,GIS,GL,GLW,GPC,GPS,GWW,HAL,HBAN,HD,HES,HOG,HON,HP,HPQ,HRB,HST,HSY,HUM,IBM,IEX,IFF,INTC,IP,IPG,IR,ITW,J,JBHT,JCI,JKHY,JNJ,JPM,K,KLAC,KMB,KO,KR,KSU,L,LB,LEG,LEN,LHX,LLY,LNC,LOW,LRCX,LUV,MAS,MCD,MDT,MGM,MMC,MMM,MNST,MO,MRK,MSFT,MSI,MXIM,NEE,NEM,NI,NLOK,NOC,NSC,NTRS,NUE,OKE,OXY,PAYX,PBCT,PCAR,PEAK,PEG,PFE,PG,PGR,PH,PHM,PKI,PNC,PNW,PPG,PPL,PVH,RJF,ROL,ROST,RTN,SCHW,SHW,SIVB,SLB,SNA,SO,SPGI,SWK,SWKS,SYY,T,TGT,TIF,TJX,TMO,TROW,TRV,TXT,UNM,UNP,USB,UTX,VAR,VFC,VMC,VNO,VZ,WEC,WFC,WHR,WMB,WMT,WY,XOM,XRAY,XRX,ZION
2423,04/16/1999,1.266,6.875,21.9574,7.43,12.9576,7.2813,39.625,12.6094,1071.7112,12.0938,12.5469,15.3438,33.406,43.5,12.987,40.2159,26.0625,62.6875,37.9135,39.5,36.5,15.9723,23.1944,37.75,11.6667,39.8161,27.375,3.3555,58.5938,333.0978,18.9674,31.4375,2.0469,29.9792,33.39,23.3906,59.281,64.625,10.3542,11.969,39.75,21.3274,7.875,19.1295,41.375,42.333,44.5,21.5,49.5938,19.0313,55.3115,21.6875,12.3398,33.0546,24.2724,22.8125,39.8125,46.8311,20.0313,44.3125,21.118,23.8125,4.7344,14.1875,19.1707,30.4375,7.1094,62.3835,2.6719,52.6875,5.8472,46,7.2128,21.938,34.938,35.6464,19.7969,15.25,20.3125,31.5625,45.5,51.375,20.6875,27.5826,42.208,18.3125,31.3125,53.7881,8.8547,12.4671,12.5938,12.3913,27.1563,12.313,85.375,11.6111,36.75,28.625,54.3451,35.9375,25.7416,36.4063,10.2031,4.9063,28.2781,8.5938,46.5625,57.4583,34.6875,26.625,48.5876,32.8438,13.9219,3.8787,12.3229,19.722,21.5,11.8064,14.565,82.3125,46.8125,14.5,10.125,14.5556,26.8061,44.438,34.6563,9.7813,36.5625,40.063,0.086,8.0432,73.4688,43.3125,97.7495,30.0625,27.25,21.25,10.5117,2.1953,29.738,29.3125,46.9688,14.6875,5.8957,9.8323,22.6389,6.164,9.3333,13.7693,18.875,42.3542,49.125,11.4583,30.9167,6.4063,13.8125,57.125,37.4375,29.281,12.0052,7.5625,9.3333,1.4705,2.6875,70.125,38.3333,30.25,8.938,28.6374,32.875,14.9975,27.5,32.938,14,14.3125,52.1875,34.125,20.4375,4.1094,12.292,16.875,29.375,44,46.875,14.0938,32.8475,35.5,3.7912,11.7509,45.75,25.8893,52.3242,12.7188,20.2188,59.813,33.639,47.4688,27.0115,39.9688,7.6875,145.232,69
2424,04/19/1999,1.21,6.719,21.2861,7.359,12.9036,7.2813,40.1875,12.6719,1114.7137,12.3125,11.9531,14.6719,30.469,43.208,13.3387,42.2961,26.1875,65.625,36.8011,39.563,35.875,15.8425,20.3333,36.875,11.5208,39.9486,28.8125,3.4219,54.6677,329.0285,19.4537,31.0938,1.7656,29.7917,35.2324,23.9531,60.406,65.625,9.4583,12.281,40.5625,21.886,7.9063,18.8436,41.4375,42.583,44.4375,20.125,50.9688,19.8125,56.0822,22,12.1622,32.0062,25.193,23.1875,40.25,46.9402,21.25,44.75,21.741,24.0625,4.75,14.5625,19.591,30.375,7.5078,62.5035,2.7422,52.75,5.8333,45.7083,7.6645,22.75,33.5,33.4435,20.0938,15.1944,20.0417,32.4375,42.4167,52.813,21.5,28.2541,38.917,18.6667,30.9375,54.2046,9.0377,12.6886,12.9219,12.8796,27.2188,11.938,83.5,12.3889,38.125,27.75,55.0845,34.5938,26.9139,39.625,10.625,4.8984,28.6618,7.9063,45.125,56.4583,35.25,24.4375,50.4722,32.4688,13.9844,3.7097,12.8646,18.9544,23.3125,11.5794,14.2611,72.875,46.5,13.9219,9.7083,14.4444,28.1245,43,34.375,10.0938,36.125,42.25,0.089,7.6671,69.2097,40.5,93.7784,28.75,27.9688,22.1875,10.7818,2.1563,30.476,30.75,48.5938,14.6563,5.964,9.9822,22.4167,6.0847,9.7593,14.3951,19.0313,39.3125,47.4063,11.4167,31.5417,6.2969,14.2813,58.75,37.25,31.188,12.1212,8.0625,9.0833,1.3772,2.625,69.75,34,32.063,9.125,27.9383,33.375,15.6826,27.281,32.563,12.5,14.25,52.9375,31.875,19.3125,3.9219,12.13,18.4844,29.125,46.75,46.4375,14.25,33.7719,36.438,3.7497,12.4127,46.25,27.4303,52.1561,12.7813,20.6563,64.313,33.3579,44.875,27.037,41.0625,7.7083,148.8545,70.6875
2425,04/20/1999,1.217,6.75,22.7685,7.352,12.9576,6.5781,41.25,12.6406,1095.1671,12.0938,12.0469,14.1875,34.5,42.958,12.5541,41.6027,26.125,64.5,37.2023,39.375,36.6875,15.8263,22.5556,36.813,11.5,40.0148,27.75,3.2539,56.3928,339.2017,19.4051,30.2813,1.7656,30,35.4875,23.25,59.375,65.875,10.2292,12.469,41.5,22.5461,7.8438,18.391,43.125,43.25,45.5,20.5313,48.5313,20.5313,54.7483,21.5,11.7951,32.5613,24.9419,23.0625,41.625,47.8681,20.5313,45.8125,21.301,24.75,4.5625,14.875,19.1979,31.6875,7.4375,61.3628,2.8438,53.5,5.7361,46.3333,7.4241,22.5,33.25,34.8854,19.5,15.0556,19.6875,32.1875,44.25,50.375,20.5625,28.4607,40.333,17.9167,29.75,52.4791,8.8776,12.6443,12.7813,12.6965,27.1563,12.688,84.875,12.0833,37.313,28.2813,52.8663,35.4063,25.8414,37.0313,10.4063,4.5625,28.2104,7.4922,48.125,55.3333,35.375,25,51.179,32.6563,14.0313,3.7765,12.5729,19.3973,23.0625,11.2672,13.7798,73.5,46.125,14.0469,9.3542,14.25,26.6963,44.125,34.9375,10.375,36.5625,40.813,0.091,7.9275,70.9252,41.5625,92.5566,30.2813,28.25,21.5625,10.9537,2.25,29.313,29.3125,49.0625,14.0625,6.0324,9.7423,22.5556,6.0582,9.7284,14.5089,19.7188,39.5833,47.9063,11.3385,29.9583,5.875,14.375,59,38.9375,30.25,12.4112,7.6875,8.6389,1.3937,2.6797,69.5625,35.5,30.688,9,27.0993,33.813,16.8246,26.688,31.688,13.1563,14.1875,54.625,33.625,19.8906,4.0078,12.507,18.3281,29.125,45,47.5,13.8125,33.4021,35.438,3.7497,12.0156,46.125,27.4303,50.9796,13.0313,21.1875,63.375,32.8426,47.5,27.4719,40.4375,7.8542,153.7944,70.6875
2426,04/21/1999,1.228,6.75,23.4678,7.469,13.0655,6.2656,41.625,13.1406,1147.6637,12.0781,12.4688,15.3438,32,43.417,12.6894,41.256,26.1875,63.25,39.3542,40.375,36.75,15.9236,23.6667,39.125,11.9375,40.2798,28.25,3.2695,61.1517,343.2709,19.5996,30.8438,1.7813,29.75,36.2812,25.0938,61.531,65.125,10.6042,12.531,41.75,22.5461,7.9375,18.2004,44,43.833,44.4375,21.7813,48.1875,20.1875,53.7998,21.1563,11.7714,32.9929,25.4441,23.25,41.5,47.1585,20.3438,45.75,21.081,24.8125,4.6875,14.75,19.0758,31.1875,8.25,61.4828,2.875,55.125,5.8889,46.3333,7.4168,23,35.5,36.3473,19.9063,15.1667,20,32,46.3333,50.125,20.6875,28.7707,41.417,17.8958,30.25,52.5981,9.1293,12.8215,12.75,12.5134,27.3438,12.75,85.9375,12.0556,36.688,29.2188,52.6815,36.1563,25.8913,36.125,10.5938,4.5781,29.5194,7.25,50.375,55.6667,36.875,27.375,55.1249,33.7813,13.9531,3.8944,12.6354,19.6925,23.0625,11.4375,13.8811,76,47.25,14.6406,10.5625,15.5278,26.916,45.375,36.8438,10.625,38.75,41.063,0.089,7.8407,71.635,41,97.9786,31.375,28.2813,20.8125,10.7818,2.2188,29.398,29.5,48.5,13.8906,6.1692,9.8323,22.7778,6.0317,9.4321,14.9357,19.375,40.8333,49.4688,11.3281,29.3333,5.9219,14.4375,59.4375,38.375,29.813,12.5852,7.625,9.3056,1.3992,2.7656,69.3125,38.3333,31.25,9.156,27.0154,32,16.482,27.531,31,15.6875,14.3438,56.9375,34.0938,20.0469,4.1953,12.723,19.7813,29.125,45.6875,47.5625,13.3281,34.0184,34.219,3.7359,11.7656,46,27.2982,52.4362,13.0938,21.1563,66.938,32.6083,48.6875,26.6278,39.2188,7.9375,158.4049,75.875
2427,04/22/1999,1.299,7,23.4119,7.727,13.0655,6.2344,41.3125,13.1719,1187.8738,12.0781,12.5313,15.4531,31.406,43.958,12.4188,40.4471,25.5625,61.5,40.1019,40.313,37.125,17.6605,23.3889,41.063,11.8333,41.1411,29.4375,3.2578,64.7208,348.7935,19.5996,29.9688,1.9219,29.3125,36.0261,24.7344,60.844,65.0625,11.0313,13.281,40.9375,21.9367,7.875,18.5101,43.625,44,44,22.4063,49.3438,20.125,53.4737,20.9688,12.0319,33.2396,25.4023,23,41.25,47.3769,20.125,45.6875,20.678,23.875,4.6563,14.75,18.8454,31.0625,8.3281,61.4828,2.9688,59.4688,6.0694,46.2917,7.5479,23.188,34,36.2472,19.75,15.6389,19.9792,31.625,47,49,21.9375,28.5899,41.458,18.125,30.125,53.7881,9.2665,13.5633,12.75,12.6355,27.4688,12.313,97.4375,11.7778,37,30.75,52.6815,37.4688,26.9888,35.4688,10.5469,4.5938,29.4743,7.7813,51.25,57.1667,37,27.625,56.7739,33.2813,13.6563,3.8787,12.8646,19.7515,22.25,11.1821,13.7291,75.5,47.6875,14.8281,11.375,14.8056,25.8723,44.688,37.625,10.5156,40.0313,39.969,0.092,7.9998,73.7054,42.4688,99.6587,31.3125,28.0625,21.4375,10.6836,2.2813,29.143,29.6875,48.5,14.0938,6.2103,9.7423,23.1389,6.045,9.7222,14.9926,19.5313,42.75,47.0625,11.3646,31.0833,5.8906,15.0625,59.75,38.75,29.094,12.4112,7.5,9.3333,1.3992,2.7109,68.8125,40.1667,31.063,9.25,28.4696,32.063,16.3678,27.063,30.813,15.2188,14.3438,56.6875,34.375,19.8906,4.1719,12.561,18.5781,30.438,45.1875,46.8125,14.0781,32.7859,34.5,3.8189,12.1774,46.313,27.5184,52.2121,13.0313,21.3438,65.688,33.7327,50.125,27.4975,39.4688,8.2083,154.2884,69.5
2428,04/23/1999,1.4,7.563,23.6916,7.938,13.0116,6.7188,40.875,13.0313,1157.7162,12.0313,12,15.1875,32.563,44.333,12.1753,39.4648,25.5,61,39.5001,40.438,37,17.5306,22.6667,41.938,11.7292,40.5448,27.5,3.3672,63.7096,348.2122,19.3565,30.375,1.8906,29.7917,35.8844,25.0625,58.531,64.625,10.9688,13.344,41,21.6828,7.7813,18.248,42.75,45.167,44.625,22.8438,47.9375,20.125,53.7405,20.625,12.1503,34.473,25.2767,23.1875,41.0625,46.6127,19.9375,44.9375,20.641,24.125,4.5313,14.625,18.8589,30.8125,7.9063,61.2427,2.9609,57.4063,6.0625,45.7292,7.7228,24.063,34.969,36.1671,19.875,16.0278,20.3125,31.625,46.2917,50.188,20.5938,28.2541,41.625,17.7708,30.375,53.1336,8.9462,13.7404,12.7344,12.5134,27.25,12.813,100,11.7778,37.5,30.875,54.3451,37.5625,26.3901,36,10.4531,4.5938,29.9708,7.6875,50.875,56.625,36.625,28.25,56.0672,33.25,13.7656,3.8551,12.8333,19.9877,22.5,11.7497,13.7038,74.125,49,14.8906,12.1458,15.5556,25.0484,44.125,36.8438,10.7656,39.7188,40.406,0.096,8.1589,71.5758,43,99.2005,32.1563,28.0938,21.3125,10.5853,2.375,29.086,29.0625,47.5,13.8594,6.0872,9.6524,23.5556,6.164,10.0617,14.9926,19.5938,42.2708,45.1563,11.5104,29.9583,6.1094,15.4688,59,37.875,29.781,12.5272,7.25,9.0556,1.4321,2.7305,69.5,40.2917,30.25,8.5,27.2391,31.938,16.3678,28.031,30.75,14.375,14.4063,55.5625,34.9375,19.75,4.25,12.723,18.0625,30.375,44.9063,46.6875,14.25,32.6626,34.766,3.7082,12.2362,46.625,27.8266,53.2205,12.9688,21.3125,65.5,33.2174,50.9375,27.2672,39.1563,8.25,151.9831,69.125
2429,04/26/1999,1.462,8,23.3559,8,13.2275,6.875,40.8125,12.8281,1129.234,11.9844,11.6563,15.1875,34.125,43.833,11.6071,38.7714,25.5625,58.9375,39.1901,39.563,36,17.5468,22.6667,40.813,12,40.1473,27.0625,3.332,64.7208,342.9803,19.3565,31,2.0156,29.1458,35.3741,25.2656,59.125,64.375,10.7083,12.594,41.25,21.9875,7.9063,17.9145,42.9375,45.792,42.9375,23.5313,47.7188,20.0625,53.5034,20.4688,12.4938,34.5347,25.4441,23.3125,40.9375,46.2852,19.9688,45,21.374,23.5,4.375,14.6875,18.7233,30.5625,7.6602,61.663,3.0039,57.4688,6.1389,46.6667,7.6426,23.313,34.375,36.3673,19.4219,15.6389,19.9792,31.9375,45.9583,49.875,19.8125,28.28,40.542,17.7708,30.4375,53.3121,8.7174,14.0837,12.5156,12.7575,26.1563,12.5,105.0313,11.6111,37.875,32.2188,55.0229,38.75,26.4151,36.125,10.125,4.5625,30.8284,7.9063,50.0938,55.0833,37.375,27.375,57.4806,33.5625,13.7656,3.8472,12.3333,19.8401,22.5625,12.0335,13.8558,77.125,47.8438,14.2969,11.4167,15.0278,24.9934,43.438,37.6875,10.8906,38.4375,40.938,0.102,7.9854,70.0378,44,99.4296,32.3125,28.1875,20.1875,10.4871,2.5,29.058,29.375,46.5313,13.5625,5.964,9.3826,24.0278,6.2169,10.642,14.4805,19.8125,41.2708,47.4063,11.5208,30.625,5.8594,15.25,58.625,37.8125,29.594,12.5562,7.125,9.4722,1.4486,2.7578,69.6875,39.5,29.938,8.469,26.8196,31.938,16.4059,28.031,30.688,14.75,14.1875,54.8125,35.3125,20.0938,4.2266,13.208,18.5938,29.438,44.5938,45.9375,14.1406,31.3684,34.844,3.7082,12.398,47.813,27.4303,51.4838,12.9688,21.3438,66.813,34.3887,50.9375,27.6765,38.7813,8.3542,145.8906,69.375
2430,04/27/1999,1.634,8,23.2161,8.125,13.9294,6.9531,39.9375,13.7031,1119.74,11.9531,11.5781,14.7344,34.875,44.417,11.6342,38.2514,26.25,61.125,40.5578,39.563,37.3438,17.3683,23.3611,40.813,13.3333,42.2673,27.3125,3.4453,65.8511,351.1188,19.3565,31.7813,2.1094,28.9792,36.1395,25,59.688,65.625,11.0417,12.766,43.625,22.1399,7.75,18.1766,42.0625,44.75,43,25.125,49.4688,20.2188,55.9636,20.9375,12.9912,32.1296,24.3142,22.5,40.6875,47.2677,20.6875,45,21.631,23.625,4.6094,14.625,19.1301,30.5625,7.6563,61.5429,2.9961,57.0313,6.2778,47.9583,7.6062,23.5,34.656,36.0469,19.2188,15.4167,19.8542,31.875,45.9167,48.625,20.375,28.3833,40.958,18.7292,29.625,53.3716,8.8318,14.1944,12.7344,12.5744,26.0938,12.125,105.5,11.5278,38.125,31.125,54.9613,40.1563,26.8142,37.1563,9.8906,4.5,30.7381,8.0469,51,57.25,37.6875,26.9688,57.5395,34.7188,13.9531,3.9533,12.5833,19.9877,23.1875,11.8916,13.9064,79.0625,48,14.0156,10.8958,14.9722,25.7625,43.25,38.0625,10.875,39.3125,40.406,0.102,8.0288,69.6238,42,96.604,30.5625,28.3125,22,10.7573,2.6563,28.633,30.5625,46.375,14.1563,6.0735,9.5025,24.0278,6.2698,10.6235,14.3098,19.9375,40.3333,46.7813,12.2865,31.9167,5.8594,16.4375,60,37.9375,29.75,12.6141,6.6875,9.5833,1.487,2.8359,69.9375,39.6042,30.625,8.781,26.9035,31.875,16.1775,27.906,30.625,16.3594,14,55.0625,34.9375,21.2031,4.2656,12.938,19.4688,29,44.8438,47.5625,14.6094,32.1696,35.969,3.7082,11.9862,46.063,27.6945,52.9964,13.0313,22,67.375,35.9816,50.3125,27.9579,39.125,8.6875,148.8545,70
2431,04/28/1999,1.574,7.375,22.7965,8.094,13.7134,7.0156,40.5625,13.5938,1099.6349,11.9531,11.5938,13.5469,32.969,45.292,12.3918,40.6782,25.5,64.0625,38.8253,40.438,36.8125,17.0112,22.4444,39.125,13.0833,42.5986,29.6875,3.5781,62.7578,347.3402,18.8701,32.3125,2.1406,28.9167,36.2812,24.7813,57,65.5625,10.5417,12.891,43.6875,22.4445,7.875,18.8436,41.75,45.833,42.9375,24.2188,50.875,20.3438,60.1727,21.7188,12.6596,31.8212,25.486,23.0625,40.6875,48.2502,20.75,45.3125,21.484,23.625,4.75,14.75,19.4961,30.5,7.1016,61.6029,2.9961,53.7188,6.3333,46.75,7.9122,23.688,35.156,35.7265,19.0156,15.3889,20.3125,32.375,44.75,51,21.8125,28.9256,41.125,19.3333,30.5,56.2276,9.4725,14.0615,12.7344,12.5134,26.2188,12.438,102.4688,12.0833,39.563,30.5938,56.5633,39,27.8369,38.1563,9.9688,4.8125,30.4898,7.9688,49.5938,55.75,37.375,26,57.5395,33.9688,13.9063,3.8629,12.3125,20.7258,24.375,11.324,14.0584,77.5,48.25,13.9844,10.9167,14.6389,26.147,42.5,37.5938,11.2344,39.5313,42.25,0.104,7.9998,66.9619,41.0625,94.8476,28.125,28.0938,23.25,10.7818,2.5469,29.342,31.5625,45.7813,14.7188,6.1829,9.7723,23.6667,6.3757,11.3951,14.2814,20,39.2917,46.1875,12.1875,32.375,5.875,16.125,58.6875,37.9375,30.938,12.6431,8.4375,9.5833,1.476,2.793,71.0625,37.0208,31.438,8.875,28.4137,32.438,16.3297,27.594,30.875,16.5938,14.3438,55.5,34.4375,21.5469,4.0234,12.938,19.4375,29.813,45.0313,53.75,15,31.4917,36.063,3.6944,12.4715,47.688,27.5624,52.1561,13.25,21.8125,68.125,35.1851,49.1875,28.4439,40.75,8.7292,156.2643,69.5
2432,04/29/1999,1.536,8,22.7126,7.906,13.6054,7.5781,41.1875,13.9063,1062.2172,11.9063,11.5,12.9688,32.219,46.083,13.6364,43.3361,25.25,67.25,39.3907,40.438,36.5,16.5892,21.6667,38.438,13.2292,43.0623,29.625,3.4727,62.1034,354.8974,19.1133,32.75,2.1094,29.4167,36.0544,25.0156,57.063,65.75,10.6042,13.391,44,23.0539,7.9375,19.5345,41.1875,46.25,40.75,23.5938,51.75,20.625,61.2102,22.5625,12.6714,29.9712,24.9419,23.125,41.1875,48.796,21.2188,45.375,21.558,24.0625,4.8125,15.4375,19.7673,30.4375,7.5547,63.164,3.0352,55.125,6.625,47.4167,7.4605,23.313,35.313,34.4448,18.6094,15.6667,19.4375,29.4375,43.5,50.313,22.125,29.1839,39.542,19.3958,30.5625,57.3581,9.5411,13.8844,12.5313,12.8186,26.3438,12.938,102.4063,12.1944,40.438,30.4063,55.4542,39.25,27.9117,39.5938,9.8438,5.4375,29.8354,8.1172,49.3438,55.875,37.4375,25.4063,59.483,33.9063,13.6406,3.804,12.3229,20.5782,24.25,11.2956,13.9824,74.9375,48.4688,13.0625,10.4583,14.3333,26.2568,41.75,36.9688,10.9844,39.0625,42.813,0.105,8.1445,66.3112,41.0313,95.9167,29.25,28.4063,23.75,10.9046,2.5078,29.086,32.5625,46.6563,14.7656,6.265,10.0421,23.2778,6.5608,11.4043,13.9969,20.1563,38.5,46.75,12.0417,31.4167,5.9063,15.7188,58.75,38.0625,32.5,12.9911,8.875,9.5833,1.487,2.8242,70.5625,36.7083,32.438,8.938,29.0849,33.375,16.4059,27.656,30.75,16.8125,14.5625,55.6875,33.2813,20.9688,4.0781,13.478,19.4375,28.75,45.6563,54.1875,15.0625,31.1219,36.047,3.7774,12.1921,47.375,27.3863,52.7163,13.3438,21.8125,68.813,35.6068,46.6875,28.2392,42.3438,8.7083,150.5011,68.1875
2433,04/30/1999,1.643,8.5,21.6777,7.922,12.9576,7.4375,41.4375,13.5625,1049.3723,11.875,11.0156,13.4063,30.719,45.667,13.2846,43.4517,25.25,68.25,38.1324,40.625,36,16.3619,21.2222,37.188,13.3333,42.3998,29.875,3.4336,60.4973,349.9561,19.3565,32.1875,2.125,29.0625,36.6213,25.6094,57.688,65.0625,10.4792,13.375,44,23.0031,7.875,19.2962,41,45.833,40.25,23.8125,49.875,20.5625,62.218,21.5,12.5885,31.3279,24.7327,23.5,40.8125,48.9052,20.9688,45.4375,21.081,24.5,4.75,16,19.8893,31.25,7.5781,61.4228,2.9844,56.2813,6.5069,47.7917,7.5771,23.875,35.125,33.804,18.2813,15.1944,19.0833,30,44.375,50.188,21.3125,29.2872,39.958,19,29.8125,55.9301,9.4267,13.973,12.0313,13.0017,26.3125,13.625,104.5938,11.8611,39.5,30.5938,52.5582,38.7813,27.6124,38.5,9.8594,5.2031,29.3389,8.25,48.75,55.1667,37,24.8125,57.7751,34,13.5781,3.7451,12.1979,20.6668,23.0625,10.9834,14.0078,73.625,48.0313,13.1875,10.5,14.4722,25.8174,42.375,35.9688,11,38.2813,44.5,0.112,8.1155,66.4886,40.6563,97.9022,28,28.1875,24.0625,10.9046,2.4844,29.001,32.6875,46.5625,14.6719,6.1145,9.6824,22.6944,6.6667,11.0617,13.9969,20,38.3542,46.9063,11.9583,31.2917,5.6563,15.625,57.875,38.8125,32.469,12.9621,8.75,9.5833,1.4815,2.8711,70.25,36.5833,31.125,8.781,28.5815,32.563,16.482,27.625,30.438,17.625,14.8438,56,33.6563,21,4.1641,13.855,18.8438,28.688,46.0625,54.625,15,29.6429,36.172,3.8051,12.1186,47.75,27.4743,51.6519,13.4375,21.5938,66.375,35.4194,46,27.4719,41.5313,8.7292,154.7824,66.6875
2434,05/03/1999,1.77,8.625,21.5658,8.078,13.9834,7.375,41.75,13.5156,1075.6205,11.8125,11,13.8125,30.469,45.958,14.1504,45.3007,25.25,69.3125,38.9165,43,36.4063,16.5242,22.0556,38.688,13.3333,42.3336,31.9375,3.5156,62.7578,348.7935,19.6483,32.5938,2.1094,30.4583,36.678,25.5156,56.969,65.6875,10.9896,13.391,44.125,23.1554,7.75,19.725,41.5,46.417,40.5,24.7188,51.0313,20.8125,63.9965,21.3125,12.6359,30.9579,25.5697,23.3125,41.625,49.3418,21.2188,45.75,21.888,25.1875,4.75,16,20.0113,31.125,8.0625,64.0646,2.9805,57.5938,6.6458,48.1667,8.1308,23.563,35.813,33.8441,18.625,15.9444,19.125,31.9375,47.0833,51.188,22.5625,30.062,40.875,19.6667,30.0938,58.1911,9.7928,14.1612,12.0625,12.7575,27.4063,13.438,106.125,11.9722,40.75,31.5625,54.5916,38.5625,28.4355,38.5625,9.875,5.25,30.6027,8.5313,48.875,55.1667,37.125,25,57.0095,34.5,13.8125,3.7568,12.1667,21.0801,24.625,10.728,14.3877,76.1875,48.5,13.4219,10.4375,14.1389,27.2456,42.25,36,12,38.5625,46.938,0.115,8.3904,66.9027,39.9375,99.8878,28.4375,28.7188,24.5625,10.8801,2.4688,29.653,35,46.8125,15.125,6.1829,9.8323,21.6944,6.6799,11.2284,14.1107,20.375,38.8125,47.125,12.4219,32.9583,5.6406,15.4375,59.625,39.375,34.156,13.2231,8.625,9.5556,1.5034,2.9766,71.375,35.8125,30.938,8.719,29.2527,33.375,16.7484,28,31.625,17.0313,15.5,54.8125,33.0625,21.5469,4.0938,13.963,19.25,30.188,48.0938,56.6875,15.375,29.8277,37.141,3.7912,12.7657,47.75,27.5184,53.8928,13.6563,21.8125,69.688,35.7005,46.25,29.1601,43.0313,8.7083,167.7907,67.0625
2435,05/04/1999,1.661,8.5,21.1182,7.875,13.6594,7.125,41.5,13.4531,1035.4104,11.8281,11.2031,13.2656,30.25,44.75,14.3669,44.7807,24.8125,68,37.0929,43.125,35.2188,16.8651,21.4167,37.813,13.4583,40.4786,31.6875,3.5859,64.0665,335.7137,19.4051,32.7188,2.1094,29.5417,35.941,25.0469,55.813,64,10.6875,13.688,44.4375,23.2062,8.0313,19.5583,40.3125,44.833,38.6875,23.4688,50.1563,20.75,63.0184,21.5,12.8372,30.3412,25.486,23.4375,41.3125,48.141,20.8125,45.4375,21.411,25,4.8125,16,19.6046,30.9375,8.1484,61.6029,3.0156,56.4375,6.5833,46.7083,8.1308,23.438,36,33.6238,18.4375,15.7778,19.3958,31.25,46.5833,50.188,22,29.6229,39.458,20.8125,29.75,58.3696,9.7013,14.0837,11.7344,12.8186,26.25,13.563,105.9688,12.0556,40.313,30.8438,55.0229,37.75,28.5103,37.9688,9.9688,5.3125,30.0836,8.2344,47.5,54.9167,36.4375,25.5938,56.3027,34.3438,13.4375,3.5918,12.4271,23.5601,24.75,10.5861,15.097,75.75,48.25,13.3125,10.2292,14.5278,27.0259,40.813,34.4688,11.9688,37.4063,47.031,0.113,8.6797,66.9027,39.0313,95.4585,28,28.3125,23.875,10.8064,2.4609,29.994,35.0625,45.4688,15.1719,6.0872,9.8323,21.4444,6.5608,11.4753,13.8831,20.25,38.0625,45.875,12.0729,33.625,5.7031,16.7188,57.75,39,33.313,13.1651,8.6875,9.5556,1.4979,3,71.375,33.9375,29.688,9.016,28.8612,34,16.52,27.594,32.125,17.625,15.2813,54.5625,32.6875,21.5313,4.1484,14.017,19.1875,29.75,47.6875,56.125,15.6406,29.0266,36.906,3.9157,12.7215,47.5,27.3863,51.2597,13.4375,21.9063,68.375,34.4824,44,27.9579,43.2188,8.8542,159.3929,65.2188
2436,05/05/1999,1.679,8.188,21.6217,7.906,14.2533,5.8906,41.875,13.3125,1054.3985,12.0156,11.3906,14.3594,31.219,44.5,14.421,43.8562,24.3125,69.125,37.7494,44.125,35.4688,16.9138,20.9722,37,13.1042,40.8098,31.875,3.625,64.5424,338.3297,19.551,32.5625,2.0938,30.125,36.1678,24.7344,54.406,64.125,12.2188,13.563,44.1875,23.714,7.8438,19.3915,40.3125,46.75,38.4375,22.9688,50.0313,20.625,64.0262,21.9375,12.7898,29.6628,25.5697,23.4375,41.375,47.8135,21.0625,45.5,21.594,25.125,4.7031,15.6875,20.0113,31.4375,8.0156,61.8431,3.125,55.9063,6.4896,47.3333,8.2765,23.75,36.75,34.9455,18.5313,16,19.6667,31.5,46.25,50.188,22.4375,29.8554,39.208,20.4583,28.8125,58.0721,9.3352,14.2276,11.7188,12.6965,26.9063,13.188,106.1563,12.25,40.625,32,55.7006,38,27.5874,38.4688,9.9688,5.3125,29.9256,8.0313,47,53.4583,36.9375,28.6875,55.5371,35.3125,13.5625,3.5997,12.5208,23.2058,24.9375,10.3022,15.7556,75.1875,48.9375,13.2656,11.2083,14.2778,27.74,40.625,34.5313,11.7656,37.2813,46.188,0.113,8.7231,68.9139,39.5625,98.4368,29.8125,28.0625,25.6875,10.8309,2.4375,29.937,35.5,45.5469,15.0469,6.2376,9.8622,22.4167,6.3624,11.5679,13.8262,20.4063,39.4375,45.5938,11.9375,33.3333,5.7188,16.5,57.625,39,33.656,13.3391,8.8125,9.4167,1.465,2.9453,71.5625,35.8333,30.563,8.813,28.8332,34.563,16.6723,27.906,32.375,17.1875,15.3125,54.6875,32.5625,21.3125,4.0938,14.448,18.875,30,47.7813,54,15.9844,29.0266,36.438,4.0956,12.648,48.375,27.4743,52.3242,13.5938,21.9375,68.25,34.904,44.9375,27.9579,42.4063,8.9167,158.5696,64.5
